GEOID,% Black,% Ame Indi and AK Native,% Asian,% Nati Hawa and Paci Island,% Hispanic or Latino,% male,% married,% age 18-29,% age 30-39,% age 40-49,% age 50-59,% age >=60,% <highschool,median income,% unemployment,% below poverty line,% food stamp/SNAP,median value units built,median year units built,% renter-occupied housing units,population density,fafood,fitness,park,obesity_cr
36081046200,-0.3988339981706827,-0.25781426561549353,1.5036303759400764,-0.16885186133993862,0.31256122705014616,-1.2368019946641553,-0.05432256128863158,0.4260319105161897,-0.1140641642078413,-1.0444434300142444,0.12201166723353343,-0.028734720607593304,0.5447834609436287,-0.4883189477818812,-0.28055581781673183,-0.7482625541441202,-0.10744084132151434,-0.23946047927734676,0.9938520943476968,0.6855748156502376,0.7160452610413466,0.8536673314056328,-0.7591500703199927,-0.5337001520073974,26.6
36081045000,-0.5664015899226031,-0.39184825726966604,2.5147979397127456,-0.16885186133993862,-0.30403255541488206,-0.7841824386854158,0.7474020189643767,-0.03831946379064036,-0.4041501408965005,1.4880312777162392,-0.45868484374269425,0.04921042718698465,-0.6331051891844154,0.6604121825665618,0.2600687617250791,-0.8792092749328667,-0.7428152768346653,-0.1797451376866981,-0.7794869585140356,-1.1371398108706956,-0.46527092990417157,1.3625467413760697,-0.24522448726066823,0.19407062746864445,19.6
36081045400,-0.29350231551752753,0.4214199445004675,2.804557155804664,-0.16885186133993862,-0.7222023473763477,1.1246966910651122,0.8888549391064606,-0.3975649007047299,-0.36844219331651057,2.15824032143868,-0.6659400280238488,-0.3975226986208829,-0.16779202027479972,-0.7144408135658676,-0.07427800417302616,-0.19153048349840318,-0.6532485103902218,-1.4636249818856444,0.2845164732030039,-0.19869356259914508,0.055873649094412774,-0.4537351512429406,-0.8872632994953525,-0.3046888169947185,21.5
36081045600,-0.7322395976904539,-0.39184825726966604,3.270971815823252,-0.16885186133993862,-0.5322730814898051,0.15165716801455065,1.3710128749470698,0.5645538084408387,-0.7058029928001393,-1.343592136592818,0.2364900390014799,1.1654874219987854,0.0213450379331982,0.22878662303204766,0.3446237423068136,0.00833282583375921,0.1260081759925677,0.02156328190239584,-0.7794869585140356,-1.328235036369484,-0.8183536737091278,-2.4240672581725256,-1.2617450554783987,-1.5611909386519551,18.6
36081044602,-0.1675638868407726,0.6630189477645693,1.631069649082465,5.686315247184751,0.19020486654376229,-0.4314589895117221,0.49368952478696715,-0.6239386244081957,0.6123560115214728,-0.6859170793292086,0.5496449687516165,-1.0192133635474767,0.5111180885928268,-0.8708492187524195,0.552929470838525,1.4037389992926885,1.1016389147477255,-1.1170297518285803,0.4973171595464118,1.061976580418953,0.6505861125874649,0.3589893871291478,-0.7123877989202303,-0.9808714532410175,30.6
36081044800,-0.6827593888312814,0.7547050713386115,2.1885753570535122,-0.16885186133993862,0.05337962830060247,-0.6211118177492057,1.2189041838747534,-0.022612517512329885,-0.20857980752238303,0.14988200605343396,-0.5199393686136788,-0.8794869415814328,0.7873440051691064,-0.38898805321710156,0.5954358528783542,1.2435015627483619,-0.6296013418989357,0.06681150465407291,-0.5666862721706276,-0.0651413396189102,-0.38406500108978625,-0.07253525004044371,-0.38520060348768426,-0.4729638178363818,24.8
36081045800,-0.5149546770174467,2.1105792343468575,2.780170173583239,-0.16885186133993862,-0.7945204125568196,0.7516832689594235,1.3602295148885604,-1.1101795662836493,0.8046102358709974,0.7734803374988083,-0.9465035410724647,-0.0717525872272752,-0.8072399158710127,-0.31428185140977116,0.23184248096689333,-0.8476394164919536,-0.8337160933118062,0.34384143986842236,0.2135829110885346,-0.03711694456860601,-0.7266753931655185,-0.22489333710722972,-0.7060007020349386,-0.4679805703763162,19.1
36081046600,0.024303474742339713,-0.39184825726966604,1.6162384155742768,-0.16885186133993862,-0.31668958738403885,0.4481420994589438,0.46236573921973,-1.0552464731802225,0.628251495891391,-0.11255062929717362,0.42594171229979205,-0.06366701166149434,-0.6317424648459332,-0.2678678497918505,0.35519524071892933,-0.8670720262214452,-0.4769043637400153,-1.3906737656125323,0.781051408004289,0.2569121463158414,-0.2931548168148213,1.3871317807383214,-0.6198771957902711,-0.18935843323972198,23.5
36081046300,-0.7926804113956674,-0.39184825726966604,1.0420606933874719,-0.16885186133993862,1.5771064906823153,1.881279268591148,0.5591682406506694,0.15739117274818495,-0.40554436092685064,2.2389653231318936,0.10428256156398924,-0.646830480934382,1.64314593173157,-0.5392017609765604,-0.8838978755322571,-0.3905800068207808,0.33011416773196256,0.26073245930411754,0.1426493489740653,0.22269174552416132,0.4153135461370826,0.38510435491551714,-0.41737372796763367,-0.43271556465121974,24.7
36081046400,0.23893542697982417,-0.39184825726966604,0.6039001923940956,-0.16885186133993862,-0.06709487249186906,-0.5933364805670491,-0.869049662563446,3.156883516797464,-1.6846465737589391,-0.32687201908015373,-0.42610963073772073,-0.228826862248227,-0.32233205123407727,0.7238076681761652,1.011788067548126,-0.6127090237965145,-0.6651244534343447,-0.035381760336109326,-0.21201846159828117,-0.07295261171309075,-0.8688687557493722,0.8228595157765253,-0.23889366234668763,-0.1070301977236003,21.9
