GEOID,obesity_cr,% Black,% Ame Indi and AK Native,% Asian,% Nati Hawa and Paci Island,% Hispanic or Latino,% male,% married,% age 18-29,% age 30-39,% age 40-49,% age 50-59,% age >=60,% <highschool,median income,% unemployment,% below poverty line,% food stamp/SNAP,median value units built,median year units built,% renter-occupied housing units,population density,Lonpro,Latpro
6037134303,24.1,0.048925389,0.012580814,0.147824568,0,0.415341604,0.464266993,0.477375122,0.166870522,0.133671151,0.160580115,0.164074786,0.220338983,0.227058824,88526,0.061637534,0.078711986,0.06277533,463300,1967,0.248898678,3611.75097,351346,3785890
6037192520,29.1,0.009626274,0.001698754,0.139675349,0,0.773310683,0.457908645,0.402447804,0.180634202,0.185919215,0.154209136,0.101547754,0.118535296,0.411534995,43531,0.022229707,0.185730464,0.183235867,641100,1940,0.946068876,17219.86037,379826,3771780
6037183520,30.8,0.002640613,0.012146818,0.019804595,0,0.826775812,0.479535252,0.37384773,0.168207024,0.186691312,0.112490098,0.137839979,0.144177449,0.372467962,44276,0.132504056,0.237063127,0.147138965,766200,1946,0.740236149,8858.603863,389178,3775110
6037228800,35.8,0.078461278,0,0,0.000847314,0.921708185,0.533977292,0.356240894,0.17047958,0.147263176,0.105914252,0.128283342,0.077275038,0.600977199,38969,0.063986874,0.366158589,0.335742972,346600,1943,0.689959839,6991.026938,385184,3762770
6037124903,25,0.022581544,0,0.061611374,0,0.29244494,0.483412322,0.323947926,0.221912462,0.222191246,0.1115138,0.141622526,0.206858099,0.108313211,56223,0.143212951,0.151515152,0.074050633,492100,1969,0.806329114,11523.31327,370881,3781520
6037229200,33.9,0.15641136,0.033562823,0.011833046,0,0.832401033,0.524956971,0.41376428,0.203958692,0.165877797,0.132099828,0.111876076,0.11919105,0.506560773,37321,0.040523946,0.231135135,0.130581297,341600,1947,0.734625105,10433.97057,383559,3762680
6037122420,29.7,0.014608537,0,0.071444876,0,0.721068249,0.549646199,0.449326146,0.217301986,0.116640037,0.159324355,0.166856882,0.109792285,0.347766792,42000,0.066609735,0.13720558,0.151449275,457700,1967,0.665942029,5080.174217,372558,3785600
6037227010,36.7,0.062139769,0.047910663,0,0,0.919308357,0.489553314,0.424211071,0.155439481,0.12157781,0.176332853,0.116534582,0.075288184,0.620689655,42269,0.099578059,0.269398907,0.330960854,375600,1939,0.776690391,9590.221843,384864,3764910
6037108103,18.9,0,0.004440216,0.284808119,0.004757374,0.11861719,0.493815414,0.642225497,0.096416112,0.104979385,0.122105931,0.135743736,0.374881066,0.063996697,159643,0.013253012,0.027592769,0,863700,1980,0.111428571,1229.647204,358257,3794990
6037120104,29.2,0.085867621,0.017889088,0.160107335,0.004472272,0.62745975,0.51744186,0.441834452,0.218694097,0.169499106,0.120304114,0.133273703,0.128354204,0.312208139,36375,0.036243822,0.284883721,0.158227848,373300,1978,0.855696203,4928.095212,366501,3787940
6037135113,21.2,0.073133415,0.002753978,0.138310894,0.012851897,0.190636475,0.473072215,0.497816594,0.174418605,0.187576499,0.158200734,0.080783354,0.202264382,0.072727273,75833,0.041925466,0.047735618,0.040229885,242400,1977,0.833333333,5079.029576,352001,3783390
6037131200,25.9,0.067114094,0,0.108980505,0,0.408117609,0.497922659,0.512003001,0.139980825,0.102588686,0.177053372,0.147011825,0.248322148,0.114633087,69250,0.024146054,0.111537232,0.045217391,494500,1956,0.313913043,2773.788628,360511,3787000
6037229410,37.8,0.088210585,0,0.005880706,0,0.898907869,0.492019042,0.361065574,0.159339121,0.173900868,0.112573509,0.094091291,0.089050686,0.571575695,30227,0.069648094,0.477177261,0.372180451,363000,1948,0.77443609,6586.434269,382744,3762020
6037208402,27.7,0.014861996,0.0502477,0.18895966,0,0.694267516,0.502476999,0.391513561,0.229299363,0.157820241,0.112172682,0.114649682,0.170559094,0.348219333,41974,0.063460254,0.216196932,0.177696078,603400,1964,0.865196078,8297.341973,383177,3770460
6037273100,22.3,0.015210608,0.002340094,0.053822153,0,0.206318253,0.508190328,0.458986175,0.148595944,0.166536661,0.187597504,0.110374415,0.208268331,0.037487335,115000,0.050498753,0.069812793,0.018018018,1435900,1954,0.520720721,2182.27624,365191,3763500
6037121221,28.8,0,0,0.024562864,0,0.822231474,0.507910075,0.483903421,0.213155704,0.152789342,0.161948376,0.099916736,0.17194005,0.380357143,60278,0.069692058,0.111157369,0.109848485,412900,1954,0.352272727,4765.230088,371463,3788270
6037181500,22.9,0.017355794,0,0.211842777,0.012251149,0.398672792,0.528330781,0.499843407,0.091117917,0.165135273,0.17942828,0.112302195,0.253445636,0.129513084,108269,0.081430418,0.06577937,0.105633803,638000,1939,0.259859155,3581.745385,390014,3777740
6037141302,21.9,0.085447263,0,0.07576769,0,0.151201602,0.451101469,0.495525727,0.167890521,0.25417223,0.147863818,0.128170895,0.180907877,0.030788177,88289,0.076887976,0.054911839,0,908800,1977,0.72851296,4700.160803,365148,3780160
6037195300,23.2,0.008069522,0,0.14494103,0.002172564,0.306641837,0.46461825,0.345102111,0.209807573,0.233395407,0.151769088,0.112352576,0.177219119,0.109399076,68819,0.096474954,0.090006207,0.028632785,706300,1941,0.798138869,5554.329688,381588,3773900
6037120400,25.1,0.047569028,0,0.199129652,0,0.572028812,0.452430972,0.484287012,0.208733493,0.147509004,0.118097239,0.150660264,0.174069628,0.211886305,51554,0.103439083,0.131392367,0.049882353,398500,1966,0.683764706,6254.751603,368062,3787350
6037297110,33,0.133117584,0.003883495,0.039050701,0.004314995,0.641423948,0.558576052,0.275936405,0.203020496,0.198058252,0.123408846,0.090399137,0.151024811,0.374917492,37531,0.086373166,0.339590076,0.219808307,451100,1955,0.866453674,9512.336279,381037,3733480
6037236400,31,0.810623039,0.002241147,0.009412819,0,0.098610489,0.435679068,0.386340469,0.151501569,0.11945316,0.170775437,0.166069027,0.244733303,0.032670455,64636,0.071848739,0.090542358,0.080340265,689400,1957,0.484877127,3329.999851,375219,3763720
6037143800,21.6,0.048353189,0,0.059215137,0,0.104064471,0.524176594,0.496583144,0.178871759,0.152768045,0.174316748,0.094078486,0.213034338,0.02238284,132366,0.060542797,0.015241766,0.016997167,1210500,1965,0.462565763,2190.430872,372703,3778050
6037123602,26,0.092248908,0,0.033842795,0,0.3569869,0.460425764,0.432624113,0.192958515,0.138373362,0.100436681,0.172489083,0.235534934,0.200597684,55641,0.050389372,0.141375546,0.096041056,703700,1959,0.664956012,3950.813238,368557,3783170
6037108202,18,0.068377199,0.019177357,0.450337257,0,0.104483534,0.456024335,0.672306176,0.08623198,0.098796455,0.167305912,0.140722127,0.278137812,0.058598726,108304,0.054602184,0.043777278,0.004689755,808900,2006,0.359307359,1260.538526,354428,3795100
6037267902,21.2,0.06558296,0,0.152186099,0,0.040358744,0.454596413,0.493810179,0.149663677,0.160874439,0.145459641,0.116311659,0.223374439,0.013302034,125813,0.048327138,0.072309417,0,1070500,1971,0.426198083,4587.439057,368916,3768340
6037273902,22.1,0.02634819,0,0.025609456,0,0.113518838,0.519330214,0.433205058,0.09505048,0.262743167,0.15858163,0.105639005,0.256833292,0.033217793,141288,0.081481481,0.051396096,0,1483300,1967,0.625349487,3412.146266,364556,3761270
6037128602,24.9,0.019181586,0,0.030946292,0,0.186445013,0.539130435,0.47583872,0.139130435,0.200767263,0.155242967,0.106649616,0.177237852,0.116087424,85670,0.056469542,0.11952905,0.054169636,753000,1957,0.483250178,3448.215042,367686,3782070
6037121900,29.7,0.021875855,0,0.047033087,0,0.759912497,0.483456385,0.388852884,0.206179929,0.204265792,0.096800656,0.116488925,0.190593383,0.380952381,52708,0.040488075,0.210876804,0.126436782,430600,1956,0.380355277,2167.958895,372587,3787180
6037207501,18,0.129218472,0,0.282415631,0,0.226909414,0.551953819,0.28163074,0.31749556,0.237122558,0.089253996,0.132326821,0.1660746,0.026261586,64206,0.062769231,0.14920071,0.01294964,563800,1980,0.814388489,16773.04991,384364,3769120
6037139600,22.2,0.02206954,0,0.111180512,0,0.085571518,0.416614616,0.556407719,0.083697689,0.180095773,0.12013325,0.115136373,0.300853633,0.071286566,79023,0.072796935,0.076890756,0.021459227,1020300,1972,0.414401526,1939.289694,360808,3781380
6037239602,38,0.201576873,0.008147175,0.004467806,0,0.804204993,0.490670171,0.369878184,0.195795007,0.143495401,0.139290407,0.093823916,0.078843627,0.477619282,36425,0.100199071,0.340447958,0.341830823,323200,1954,0.730011587,10630.74843,382220,3759500
6037117302,23.2,0.095970009,0.00262418,0.176007498,0.024742268,0.248547329,0.467666354,0.501262916,0.133083411,0.129896907,0.140393627,0.130459231,0.233926898,0.118189211,95303,0.063409176,0.110714956,0.104556075,566800,1963,0.23364486,2600.979811,361976,3789580
6037239320,35.7,0.138071309,0.049533381,0.006460876,0,0.847810481,0.491983728,0.401120633,0.239291697,0.126824599,0.102416846,0.106724097,0.086623594,0.549777778,42203,0.066443328,0.345652174,0.204976303,362200,1950,0.639810427,12046.24791,382525,3760510
6037192001,22.6,0.089211618,0.009543568,0.085892116,0,0.08340249,0.509958506,0.315212426,0.185477178,0.258921162,0.125311203,0.077593361,0.235684647,0.052710094,65250,0.082794308,0.151781786,0,1003500,1952,0.797762478,4542.404572,375700,3772420
6037127210,30.2,0.06860343,0,0.088554428,0,0.639481974,0.532376619,0.452288772,0.184459223,0.192684634,0.156107805,0.083829191,0.124081204,0.245224719,51658,0.113095238,0.196534827,0.112929624,392100,1974,0.713038734,3708.342798,365505,3786220
6037195600,26.3,0.009754563,0,0.104153556,0,0.519509125,0.522970422,0.397418004,0.195405916,0.207363121,0.148521082,0.125865324,0.196035242,0.207701284,70870,0.058851905,0.226896112,0.073552426,809100,1939,0.681533646,6026.518197,383237,3771840
6037241201,35.6,0.420837589,0,0.004426285,0,0.560776302,0.485869935,0.32595069,0.129724208,0.133469527,0.170582227,0.14061968,0.194416071,0.352560915,39063,0.102486812,0.300682594,0.220916569,325500,1939,0.454759107,6047.154214,381169,3756270
6037217001,22.8,0.021218344,0,0.035934292,0,0.025667351,0.482546201,0.546127282,0.129705681,0.115331964,0.130390144,0.098562628,0.176249144,0.054259043,93083,0.04009434,0.145454545,0.043478261,1181900,1945,0.52173913,5329.024398,371985,3768830
6037271802,21,0.061888112,0,0.238111888,0,0.284615385,0.513811189,0.420182773,0.223951049,0.216783217,0.165384615,0.120629371,0.156293706,0.09250103,77112,0.042328042,0.078230088,0.051938276,804300,1974,0.862250659,9910.150281,369587,3765260
6037113321,23.8,0.104049844,0,0.147663551,0.013707165,0.315576324,0.521183801,0.427572607,0.17741433,0.200934579,0.122274143,0.173987539,0.14423676,0.095982143,68904,0.107973007,0.106697819,0.108216433,348300,1976,0.756713427,6125.369717,353482,3791420
6037296210,33.8,0.07400439,0.002822201,0.004076513,0,0.8338037,0.510191283,0.331883428,0.245845093,0.084979617,0.12386328,0.112574475,0.121668235,0.398652442,37723,0.085373925,0.31420508,0.130213632,395200,1958,0.798575788,5702.137094,381076,3734910
6037119340,36.7,0.043650794,0.00421627,0.011904762,0,0.951884921,0.50421627,0.46519337,0.19469246,0.197668651,0.124007937,0.068452381,0.056547619,0.589189189,29891,0.106646825,0.436507937,0.260782347,157400,1972,0.98996991,33020.49039,366283,3789010
6037199202,29.5,0.007350484,0.009021049,0.114266622,0,0.787170063,0.474440361,0.40523946,0.206147678,0.150350819,0.109923154,0.107584364,0.205145339,0.388687078,56875,0.081342802,0.190890824,0.254355401,514400,1939,0.537746806,3137.507312,388981,3771820
6037231600,34.9,0.315059082,0,0.012366035,0,0.599340478,0.459054685,0.302496073,0.203902171,0.12874416,0.134789777,0.114866722,0.158560044,0.360510381,41416,0.088538682,0.2462036,0.190382728,474600,1945,0.712953876,7627.028058,380136,3763720
6037190100,23.4,0.071257875,0.004344992,0.098631327,0,0.160764719,0.580056485,0.229100046,0.311753204,0.260916793,0.167499457,0.095155333,0.115794047,0.011428571,52097,0.17157525,0.182055181,0.019494585,537500,1964,0.97400722,7667.155823,376238,3774000
6037267200,19.6,0.036606441,0,0.259544383,0.002199529,0.054045562,0.55145326,0.395093498,0.309347997,0.143126473,0.163393559,0.099764336,0.181618225,0.022888394,98728,0.046951819,0.099293009,0.026699029,744800,1976,0.643897365,5415.500328,367344,3768150
6037113232,22.6,0.02179899,0.000458926,0.178063332,0,0.173932997,0.468563561,0.562037798,0.086507572,0.094768242,0.171408903,0.134924277,0.329967875,0.106300388,112105,0.022482014,0.044481054,0,630200,1966,0.145323741,2110.115286,351473,3788370
6037128500,24.2,0.083919476,0,0.094591317,0,0.172204705,0.494300267,0.407797382,0.136793597,0.208343439,0.132427844,0.186514674,0.174387582,0.063678516,64676,0.064209726,0.099878493,0.035242291,554200,1968,0.623103279,4235.499091,366880,3781980
6037102105,29.8,0.022078621,0.007000539,0.063004847,0.006462036,0.679590738,0.513193323,0.47254781,0.165320409,0.132471729,0.191168551,0.180398492,0.14001077,0.213787761,52132,0.085566119,0.173397954,0.090586146,463900,1956,0.520426288,3770.144999,375701,3786250
6037262706,21.3,0.00239936,0,0.011730205,0,0.073846974,0.455345241,0.62828835,0.073846974,0.070914423,0.16688883,0.138629699,0.282857905,0.031449045,211310,0.01431127,0.057584644,0.007267442,2000000,1956,0.195494186,1326.163354,359089,3767250
6037134423,23.2,0.070801473,0.004248088,0.151231946,0.003115265,0.133389975,0.470971396,0.514962183,0.14953271,0.103086944,0.09374115,0.175870858,0.318040215,0.067758749,100427,0.057300275,0.101670915,0.010077519,633800,1966,0.189922481,2253.839378,349528,3787100
6037197420,26.3,0.040502793,0.033240223,0.10698324,0,0.501955307,0.487150838,0.430697674,0.26396648,0.247206704,0.119273743,0.12150838,0.118994413,0.218075375,60648,0.065411298,0.149912332,0.114008942,680100,1939,0.674366617,5818.394578,384011,3772090
6037218500,32.7,0.291357059,0.014470082,0.03676183,0,0.543214705,0.505670708,0.443176632,0.167774736,0.144309738,0.171294486,0.140007822,0.194759484,0.289390756,42844,0.051207023,0.213531482,0.137154555,636000,1943,0.665301945,4888.746133,375328,3767120
6037137501,22.4,0.07595217,0.001550044,0.061337467,0,0.201505757,0.491585474,0.4571949,0.218999114,0.159433127,0.141275465,0.118689105,0.186005314,0.051719071,85089,0.098134328,0.082032992,0.020472441,994000,1982,0.62152231,1796.547732,354661,3781570
6037206050,31,0.055721393,0.005472637,0.092039801,0,0.771144279,0.424875622,0.313287514,0.208955224,0.066666667,0.126865672,0.094029851,0.334825871,0.446823697,23007,0.096969697,0.368801653,0.235792019,380000,1993,0.954050786,1157.040968,387116,3766320
6037124000,22.6,0.041902163,0,0.040148119,0,0.130968622,0.482362113,0.421669794,0.159033327,0.159618008,0.151042682,0.094718378,0.24985383,0.09137842,84201,0.096377307,0.067238355,0.031603774,890500,1957,0.539622642,3801.979905,370500,3781070
6037216800,23.6,0.073958007,0,0.093387653,0.008461297,0.144155437,0.540269508,0.431321733,0.122845503,0.203071138,0.141335005,0.132873707,0.213099342,0.055172414,86895,0.080587937,0.088373551,0.023512123,1231400,1939,0.620132256,4314.832694,373506,3769190
6037218600,32.8,0.276503822,0,0.035559987,0,0.54968428,0.510800931,0.416830515,0.206713194,0.13293453,0.21070123,0.109006314,0.157195081,0.251499769,56167,0.052937755,0.177846577,0.121771218,543700,1939,0.605166052,6990.440126,376050,3767090
6037222200,34.5,0.19375645,0.007997936,0.023219814,0,0.711042312,0.521413829,0.39470242,0.18498452,0.141124871,0.151960784,0.132868937,0.132610939,0.378653676,36852,0.099582899,0.310541311,0.137729549,713900,1939,0.78130217,8047.237032,379764,3766350
6037123103,27.9,0.062580479,0,0.119495236,0,0.520216328,0.451455061,0.440291416,0.188771568,0.181045583,0.101210404,0.124903425,0.171516868,0.253874539,45000,0.047486034,0.21473029,0.109677419,427400,1976,0.696774194,4305.049869,374182,3784160
6037213320,27.6,0.021018593,0,0.282134196,0.001616815,0.681083266,0.502021019,0.377511962,0.194017785,0.151576395,0.073160873,0.199272433,0.222312045,0.35046729,26971,0.036809816,0.190942472,0.154795821,682300,1941,0.912630579,7947.292171,380597,3768550
6037192610,29.4,0.046150109,0.002428953,0.108331309,0.002671848,0.700267185,0.518095701,0.317820324,0.212047607,0.23366529,0.107116833,0.08136993,0.174641729,0.321206162,36116,0.068851099,0.187743191,0.144381223,919100,1950,0.947368421,9915.201784,380413,3771940
6037119320,28.7,0.065112371,0,0.183154799,0,0.709304768,0.483301827,0.472828982,0.229783659,0.126654064,0.126023945,0.120352867,0.126654064,0.38155061,63375,0.093183466,0.212980466,0.161532057,341400,1985,0.726061615,9590.22486,366134,3789600
6037191720,33.2,0.046256143,0.005782018,0.041052327,0,0.766406476,0.555362822,0.330051058,0.196299509,0.157559988,0.163920208,0.093379589,0.140792136,0.454385965,27083,0.075291622,0.368892744,0.174230146,601200,1957,0.952188006,13091.75965,378929,3772780
6037272302,26.6,0.039791996,0.070540357,0.085236265,0,0.51661768,0.523400407,0.391168831,0.184264074,0.190142437,0.154420077,0.130906624,0.156454895,0.294332724,55000,0.047042053,0.135654533,0.03930131,1325700,1969,0.867358079,8759.369832,368177,3763310
6037120107,35.3,0.022414259,0.006481231,0.058871186,0.001620308,0.889549014,0.494463948,0.399680256,0.166621658,0.159600324,0.150148528,0.081825547,0.066702674,0.50261233,27986,0.116251483,0.459629023,0.296786389,331300,1969,0.937618147,17870.84538,365843,3788220
6037127712,30.7,0.075224857,0.001907877,0.052330335,0,0.579449441,0.548105751,0.465867466,0.234941401,0.139820114,0.122649223,0.180703189,0.103025348,0.240225715,39333,0.061561562,0.230307986,0.046511628,686000,1969,0.837209302,6438.988435,364549,3785020
6037187101,23.4,0.008264463,0.014692378,0.202326293,0,0.392715029,0.461585552,0.400069759,0.149066422,0.182430364,0.119987756,0.138965412,0.265993266,0.194948698,79898,0.048039757,0.098269468,0.020707506,731900,1939,0.45470233,4147.128491,383883,3775670
6037109700,23.6,0.174255692,0,0.099824869,0,0.422723292,0.517294221,0.482421359,0.170315236,0.176663748,0.121716287,0.137697023,0.172723292,0.083359547,98605,0.095071789,0.091050066,0,519500,1958,0.143703704,2879.620757,363659,3792190
6037219901,34.5,0.17334934,0,0.004321729,0,0.751740696,0.506602641,0.407648977,0.206242497,0.179591837,0.173589436,0.081632653,0.122208884,0.450381679,31577,0.077838828,0.314765906,0.142279164,419600,1955,0.74578557,7938.262616,374398,3766290
6037214700,21,0.041322314,0.003541913,0.068476978,0.005116096,0.086973632,0.426603699,0.365724382,0.131050767,0.164108619,0.184966549,0.108618654,0.284533648,0.034090909,105522,0.085051546,0.071602929,0.01516428,1500000,1939,0.598989048,4284.283542,373933,3770370
6037139502,23.3,0.011904762,0,0.054271709,0,0.171218487,0.482142857,0.55234657,0.149859944,0.113445378,0.152310924,0.12359944,0.306022409,0.127966496,69048,0.1138115,0.100245356,0.045532646,782700,1959,0.434707904,2727.220641,359312,3781260
6037141102,23.1,0.052477184,0,0.054432855,0,0.088983051,0.470664928,0.453949904,0.14797914,0.222946545,0.124511082,0.137222947,0.194263364,0.03238512,95391,0.062280261,0.097131682,0.011210762,963000,1968,0.591928251,3940.360309,367955,3779610
6037240401,36,0.263098318,0,0.005659767,0,0.73496119,0.479624838,0.34145231,0.216849935,0.121927555,0.108182406,0.137774903,0.088292367,0.435423197,37115,0.058198978,0.360993829,0.345467033,364600,1956,0.753434066,8927.050522,381194,3757350
6037201200,30,0,0.019852941,0.109558824,0,0.830514706,0.540073529,0.435545024,0.154779412,0.172794118,0.129779412,0.107720588,0.189338235,0.39434365,44340,0.052002811,0.168014706,0.209612817,474400,1941,0.568758344,6172.769463,391274,3772620
6037221110,35.7,0.00990357,0.030231952,0.049778473,0,0.91529841,0.519937451,0.304771178,0.17904613,0.17930675,0.140474329,0.125097733,0.114672922,0.562929988,30779,0.088053308,0.432890279,0.241314554,607100,1944,0.909859155,16388.75126,381132,3767970
6037131900,26.4,0.052446103,0.002280265,0.050995025,0,0.474917081,0.525912106,0.514053254,0.143864013,0.166666667,0.173300166,0.137437811,0.181177446,0.150337838,75255,0.095132743,0.103763776,0.023044693,465000,1955,0.284217877,3660.674311,360897,3785890
6037117301,23.6,0.02247191,0,0.180524345,0,0.330337079,0.429213483,0.508469449,0.149563046,0.13133583,0.165543071,0.131835206,0.228464419,0.086719017,95391,0.073213503,0.044444444,0.056270096,537100,1958,0.159163987,3007.976207,362820,3790010
6037211410,21.7,0.014616756,0.008199643,0.511942959,0,0.327272727,0.50802139,0.405058043,0.154010695,0.170766488,0.17540107,0.136898396,0.190374332,0.233146067,39605,0.075820896,0.196904248,0.156521739,840900,1946,0.955652174,10362.98144,379371,3770980
6037141101,22.8,0.130514706,0,0.077818627,0,0.159313725,0.47630719,0.379846876,0.214256536,0.184640523,0.154003268,0.107230392,0.156658497,0.027050611,63047,0.065934066,0.092728758,0.025108225,699500,1968,0.731168831,6451.884962,368481,3779880
6037133000,27.5,0.036862216,0,0.126320521,0,0.456282311,0.507754552,0.512643066,0.13283884,0.127669139,0.141829625,0.200269724,0.187233086,0.223733004,67782,0.109885621,0.220752089,0.113149847,434300,1957,0.332568807,4440.385652,356470,3784910
6037115302,31.1,0.067279768,0.002904163,0.108422072,0,0.689980639,0.521539206,0.432415902,0.229670862,0.134075508,0.133591481,0.116892546,0.122942885,0.310805342,46544,0.038310413,0.304453049,0.165085389,529300,1970,0.668880455,4933.342566,357239,3788310
6037213402,30.3,0.090816947,0.00729779,0.228664099,0,0.66835597,0.473950943,0.397327165,0.214271235,0.174741537,0.110885871,0.116156497,0.122643422,0.315754995,40578,0.091291062,0.277191558,0.186525265,709300,1948,0.92139738,12594.81858,381132,3768430
6037265305,19,0.00343189,0.001055966,0.375131996,0,0.143347413,0.475976769,0.081073753,0.779831045,0.120380148,0.039598733,0.019271383,0.014519535,0,18668,0.044973545,0.620328849,0,584700,1979,0.984327908,12191.66795,366279,3770050
6037237402,34.2,0.33982684,0,0,0,0.588435374,0.513605442,0.342793955,0.198824985,0.125541126,0.115337044,0.132962276,0.233766234,0.32936871,39306,0.046153846,0.188002474,0.091001011,296100,1939,0.365015167,6207.317495,379790,3760530
6037222100,31.3,0.27188831,0.013724562,0.085660199,0,0.581874113,0.500473261,0.418439716,0.287032655,0.164931377,0.071699006,0.14789399,0.139611926,0.292319165,46429,0.104656319,0.244202556,0.133445946,493100,1939,0.660472973,8827.615019,379763,3765950
6037273300,27.5,0.15625,0,0.016398515,0,0.248762376,0.481435644,0.322185061,0.191522277,0.264851485,0.129641089,0.097772277,0.123762376,0.152146728,71949,0.042272727,0.158725248,0.080550098,1588000,1961,0.827111984,5653.344341,364032,3762640
6037262704,22.4,0.009042102,0,0.067815767,0.000565131,0.078835829,0.463972874,0.521389514,0.117829895,0.118677593,0.15823679,0.171234812,0.248375247,0.030540037,113672,0.063574779,0.06696807,0.011145511,1735400,1960,0.376470588,1430.268837,357707,3767800
6037199900,30.3,0.016791711,0.003929975,0.151125402,0,0.814933905,0.50375134,0.372610049,0.205430511,0.102893891,0.179707038,0.09467667,0.177563416,0.494646681,36403,0.116703136,0.201500536,0.207858048,439600,1944,0.816223067,6321.195313,388196,3770030
6037237401,36.5,0.240577582,0.007342144,0,0,0.743024963,0.465736662,0.324140068,0.175232501,0.127263828,0.151982379,0.147821831,0.132403328,0.424100156,38625,0.095459837,0.350465002,0.229981378,320200,1939,0.544692737,7920.492676,380393,3760520
6037124600,23,0.069284065,0.002969317,0.070603761,0,0.118442758,0.464533157,0.436476156,0.198284395,0.138568129,0.148795777,0.151765094,0.233916199,0.038216561,71750,0.055903866,0.103266249,0.016058394,794600,1952,0.609489051,2707.192683,368472,3781050
6037191620,30,0.091044221,0,0.111854329,0,0.645856559,0.512448904,0.296230599,0.220364177,0.13154961,0.075436641,0.115942029,0.259754738,0.397775424,28229,0.159682081,0.290627362,0.158311346,864100,1961,0.943711522,11764.03728,379818,3772740
6037294120,33.7,0.050687623,0.058939096,0.023575639,0,0.871119843,0.503732809,0.386100386,0.17956778,0.135166994,0.120628684,0.075442043,0.124165029,0.47300216,42031,0.151016457,0.273301738,0.203098107,357500,1960,0.514629948,1631.138295,384511,3740210
6037219010,33.6,0.316350316,0.003663004,0.026640027,0,0.641025641,0.445221445,0.441260745,0.195471195,0.128205128,0.14985015,0.13952714,0.165168165,0.352395672,55962,0.05487053,0.228648285,0.130337079,447100,1939,0.473033708,6814.700509,377866,3766010
6037121010,26.7,0.026729239,0.01203836,0.153029994,0,0.604978576,0.530095899,0.429274293,0.176902673,0.153642114,0.147928994,0.122015915,0.182411753,0.291727565,64135,0.027185278,0.169353193,0.178178964,454000,1955,0.283359498,2404.04189,370709,3787810
6037123800,26.7,0.076097561,0.002601626,0.036260163,0,0.295121951,0.473821138,0.424985629,0.176260163,0.184715447,0.146504065,0.146341463,0.170569106,0.124816138,63333,0.041889483,0.17843201,0.047377327,693300,1968,0.671319797,4769.142115,370849,3782970
6037231100,40.9,0.191973645,0.005989817,0.013477089,0,0.716082659,0.551662174,0.297257228,0.161425577,0.179395028,0.126684636,0.143156634,0.160826595,0.431156222,29226,0.143518519,0.549865229,0.418978102,336800,1939,0.919708029,3736.36211,382130,3764580
6037262100,21.1,0.007383966,0,0.128340366,0,0.048523207,0.468002813,0.627963037,0.052742616,0.085794655,0.125175809,0.191279887,0.379746835,0.043516484,176875,0.019886364,0.053094233,0,2000000,1962,0.114811569,324.3387492,366147,3773720
6037134522,33.1,0.045993031,0.003716609,0.030429733,0,0.778861789,0.506852497,0.347006989,0.202090592,0.154936121,0.117537747,0.141927991,0.093612079,0.35812357,37003,0.086134454,0.305923345,0.205259313,415100,1975,0.821767714,6998.361359,352433,3786010
6037143400,21.9,0.022129187,0.005532297,0.063247608,0.005233254,0.126046651,0.463815789,0.455044248,0.165370813,0.148325359,0.174940191,0.115729665,0.223684211,0.02079689,106920,0.055343082,0.042314593,0.006316489,841700,1969,0.541555851,3807.225075,370106,3780090
6037143200,23.5,0.091448931,0,0.06175772,0.006888361,0.128028504,0.444893112,0.334595618,0.194299287,0.259144893,0.160095012,0.124940618,0.128028504,0.023081722,74063,0.096330275,0.10807601,0.053768603,693300,1977,0.712914066,4400.511337,373511,3779580
6037236000,29.5,0.553624514,0.008461011,0.064943974,0,0.120054882,0.479990853,0.338024629,0.122341642,0.099474045,0.173565058,0.174937114,0.310999314,0.063946759,73125,0.068038639,0.075005717,0.05258427,504100,1949,0.201797753,1087.83806,373932,3764220
6037123700,25.8,0.02835408,0.005993545,0.030889811,0,0.310050715,0.508990318,0.486345904,0.16735823,0.13669894,0.118487782,0.15790687,0.2263716,0.205351386,66726,0.046325167,0.106961734,0.016865777,589500,1955,0.434996486,4556.751408,370112,3783550
6037139504,24.9,0.036336486,0,0.051020408,0,0.113489298,0.446739671,0.324285714,0.226480836,0.110751618,0.177949228,0.111498258,0.234196117,0.083333333,56082,0.088528678,0.168989547,0.083518931,527100,1974,0.741648107,13903.93207,359877,3781720
6037241300,36.4,0.476966979,0,0.002445985,0.003261313,0.497350183,0.491642886,0.416230366,0.224215247,0.141867102,0.090501427,0.146351406,0.147166735,0.396226415,44583,0.02502157,0.272802999,0.156726768,342800,1955,0.509015257,4700.206173,381112,3754710
6037204700,31,0.020084567,0.007223397,0.011451727,0,0.960183228,0.516208598,0.460469355,0.187632135,0.130902044,0.176004228,0.105355884,0.133192389,0.487020316,55766,0.061648746,0.197293447,0.162248996,388300,1939,0.526907631,5616.632198,388070,3766250
6037101110,26.9,0.010894761,0.000927214,0.076263329,0.000927214,0.315020862,0.489337042,0.434433047,0.154149281,0.129114511,0.120537784,0.175243394,0.217431618,0.169854133,53077,0.077353215,0.161397671,0.104636591,458700,1962,0.519423559,3777.980173,380956,3791680
