mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_features,param_model__n_estimators,param_model__bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
9.615756011009216,0.040418927262214153,0.061167216300964354,0.01115909157992162,21,250,,"{'model__max_features': 21, 'model__n_estimators': 250}",-4.582638393962273,-4.620791227924533,-3.683726743396231,-3.4693484420853062,-3.6143953933649247,-4.172048309383883,-3.7639334642653965,-3.350205038104264,-3.399930870142189,-3.4432183067298556,-3.8100236189358854,0.4551812926420413,362,-0.5033369775907403,-0.5126857925723292,-0.5319755199158316,-0.5249039355625639,-0.5222035086435315,-0.5024461640378513,-0.5265370381493141,-0.5276108598948451,-0.5346959655941099,-0.5194982906414285,-0.5205894052602545,0.01060667432426877
9.992548418045043,0.060964761997436605,0.06335687637329102,0.017244128443679223,21,260,,"{'model__max_features': 21, 'model__n_estimators': 260}",-4.574502883219838,-4.606758579183883,-3.6740662024115256,-3.4629756428951985,-3.6003496228161165,-4.153843173532625,-3.7597464602204145,-3.3398541574357097,-3.3889570473092445,-3.436210026921673,-3.7997263795946226,0.4538587195490128,356,-0.5031196376712335,-0.5117645288683303,-0.5312068679206498,-0.524109880832383,-0.5227215021248249,-0.5023447711533757,-0.5259713625955836,-0.5272446170023435,-0.5326828522141114,-0.5183998720593069,-0.5199565892442142,0.010324273616741082
10.394184446334839,0.04837984984992072,0.06637461185455322,0.006883024704254187,21,270,,"{'model__max_features': 21, 'model__n_estimators': 270}",-4.5570879655511645,-4.587555723788084,-3.6785500245878344,-3.465511759925625,-3.584347978468195,-4.145174715737322,-3.7546623934624392,-3.3458970471788256,-3.393480230660721,-3.439931756805074,-3.795219959616529,0.4459432731629065,338,-0.503609834618844,-0.5118334378916872,-0.5326343416828462,-0.5238244723985567,-0.5222604905095912,-0.5021362268293105,-0.5267795407043893,-0.5278963024265821,-0.5329667319362034,-0.5190088339615062,-0.5202950212959517,0.010537407564290597
10.754552793502807,0.05666441691433801,0.06400973796844482,0.006727479492519736,21,280,,"{'model__max_features': 21, 'model__n_estimators': 280}",-4.561376831440131,-4.5864312054774805,-3.668813825447638,-3.4714712097398164,-3.5728871880742763,-4.137760593988778,-3.7511152341860856,-3.3678492056775293,-3.3970420894187123,-3.4512440304913397,-3.7965991413941786,0.44294540543459293,350,-0.502374059235739,-0.5110362812536897,-0.5319952337115783,-0.5234401441688649,-0.5216088950406647,-0.503194174432388,-0.5279217029871862,-0.5287155569996116,-0.533974218532049,-0.5193585406875673,-0.5203618807049338,0.01079287529235206
11.137771463394165,0.05280298469841792,0.06438643932342529,0.0060744128587587876,21,290,,"{'model__max_features': 21, 'model__n_estimators': 290}",-4.575424140174553,-4.572463965853774,-3.6835384060978678,-3.4668776777814654,-3.557537094747277,-4.134636229156216,-3.7420997137237832,-3.37754729249201,-3.384340376216539,-3.461499434210003,-3.795596433045349,0.442974830154759,342,-0.5012717624680902,-0.5113096403357388,-0.5318302920860832,-0.5249569548169446,-0.52110061566084,-0.5045385310662379,-0.5276586982099051,-0.5280963952457557,-0.5315955665917711,-0.5186636193080432,-0.520102207578941,0.01044706039400416
11.523958301544189,0.057145058958718936,0.06502668857574463,0.005000458876429866,21,300,,"{'model__max_features': 21, 'model__n_estimators': 300}",-4.549519921383654,-4.57950706289309,-3.6823347348008433,-3.4638556550816153,-3.5482538667719794,-4.128529893101631,-3.7303753986308523,-3.363980705634542,-3.38731235808321,-3.4610249610321167,-3.7894694557413535,0.4412056400985654,296,-0.501591082003622,-0.5101278257642173,-0.5329702939388604,-0.5234539341044501,-0.5193511580207956,-0.5027980292090166,-0.5258292221638019,-0.5271737252599581,-0.5306725325388472,-0.5181047788877197,-0.5192072581891289,0.010533221965835709
11.905876970291137,0.07619828179963457,0.07321641445159913,0.011941924071654697,21,310,,"{'model__max_features': 21, 'model__n_estimators': 310}",-4.547859105589702,-4.569342117585855,-3.6672670267802845,-3.468288638414757,-3.543528111021788,-4.112446700465055,-3.7325566372903376,-3.3597779376735297,-3.3874687376400057,-3.4735255539500147,-3.786206056641132,0.4376574830507993,284,-0.5018192383000112,-0.5112757683808454,-0.5323559681333151,-0.5228516355531326,-0.5180454470949567,-0.5014551584344618,-0.5247002720177326,-0.5264806320856166,-0.5304145284934743,-0.5184575844365581,-0.5187856232930105,0.010370009661722128
12.290424299240112,0.057066121758447316,0.06790895462036133,0.0016769954269948426,21,320,,"{'model__max_features': 21, 'model__n_estimators': 320}",-4.548824143204604,-4.5712094427144825,-3.6740753588406574,-3.4750485786618737,-3.5549501092268914,-4.1010719615484295,-3.726870558723335,-3.3644078425836748,-3.37560075764589,-3.466951643031687,-3.7859010396181523,0.4372393371361952,283,-0.501314778971181,-0.5116321164744705,-0.5321275577615379,-0.5231843991830134,-0.5181062656599126,-0.5021744213533424,-0.5249314815100035,-0.5265178244734137,-0.5299654624963026,-0.5187797113236058,-0.5188734019206783,0.010259743464108803
12.668199849128722,0.05310455278224872,0.0696439266204834,0.0015972129927631826,21,330,,"{'model__max_features': 21, 'model__n_estimators': 330}",-4.556111686764734,-4.554338087998348,-3.670883857875499,-3.47073240156846,-3.550260965536446,-4.1061275708398055,-3.724853104069557,-3.381564425817849,-3.3625112360137432,-3.4693603945530205,-3.7846743731037464,0.43600553241674855,281,-0.4998023828742185,-0.5105602615026933,-0.5317079603359867,-0.523793188215197,-0.5185510381513235,-0.502267089835355,-0.5248696520215994,-0.5272063906921207,-0.5302671204444782,-0.5193266607379587,-0.5188351744810931,0.010644327816145306
13.054113006591797,0.06372275059329588,0.08072526454925537,0.01471046420817777,21,340,,"{'model__max_features': 21, 'model__n_estimators': 340}",-4.536290220016978,-4.546523116063861,-3.6751385339818543,-3.4767347135899214,-3.5638400309942706,-4.099005599058691,-3.724471427868606,-3.379462306695746,-3.358915124469087,-3.4754530256317673,-3.783583409837078,0.42946883933521457,276,-0.49938050470613493,-0.5109814200866778,-0.531312780834707,-0.5239043864771725,-0.5175944766299527,-0.5024519635586624,-0.5241698948293334,-0.5260456866565487,-0.5284245825283156,-0.5189121060420818,-0.5183177802349588,0.010301643364688431
