mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_features,param_model__n_estimators,param_model__bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0.7964219570159912,0.023088680392584826,0.018368053436279296,0.0009203576637823978,sqrt,80,False,"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 80}",-3.9195818080357143,-5.001651272321427,-4.483193337053573,-4.126552075892861,-5.282563470982145,-3.9175362165178544,-4.011663983812949,-5.41666904226619,-6.479017221223022,-3.8871548111510736,-4.65255832392568,0.8257152596909647,565,-8.0919040345365e-28,-8.145968641798782e-28,-8.111173343909256e-28,-8.010932738436905e-28,-8.199480543968233e-28,-8.196566280751492e-28,-8.088905668367904e-28,-8.10996706214612e-28,-7.995146066744978e-28,-8.12731321602067e-28,-8.107735759668083e-28,6.389230972712615e-30
0.8928929090499877,0.01645329843376508,0.020170712471008302,0.0007512215646393537,sqrt,90,False,"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 90}",-3.8888227336860672,-4.9474754320987655,-4.537845996472664,-4.188810855379192,-5.278511878306881,-3.8701270194003508,-3.9961132160937933,-5.389738404831691,-6.351692708055777,-3.8542779376498744,-4.630341618197506,0.799764555683806,551,-1.0682106206166806e-27,-1.0740843683759376e-27,-1.071097248578779e-27,-1.0552120017516694e-27,-1.0861559500625203e-27,-1.0856861507336147e-27,-1.0731219432016545e-27,-1.0720726389585919e-27,-1.060921898653129e-27,-1.0682343944905476e-27,-1.0714797215423126e-27,9.080301358229594e-30
0.9864037990570068,0.010635322482007542,0.022086286544799806,0.0008912947902920333,sqrt,100,False,"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 100}",-3.918804271428571,-4.923622607142859,-4.541536250000003,-4.194572350000001,-5.263724000000003,-3.8628993428571414,-4.045207791366908,-5.395992395683453,-6.382475999999998,-3.8198659208633035,-4.634870092934223,0.8022134788074076,553,-1.3582978885885103e-27,-1.3649378865901e-27,-1.368635986120308e-27,-1.3459549789472656e-27,-1.3841293147906837e-27,-1.3852774340062442e-27,-1.3692240532266168e-27,-1.3569537203555896e-27,-1.3528192608141449e-27,-1.357237383942829e-27,-1.3643467907382291e-27,1.2185677762020967e-29
1.1074114799499513,0.0386327252575813,0.024527311325073242,0.003254308552146847,sqrt,110,False,"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 110}",-3.961173654073198,-4.917373028335301,-4.567954799291617,-4.224956676505315,-5.226449132231413,-3.844937939787486,-3.9928716332718945,-5.38590457815566,-6.38042748677091,-3.874362286699561,-4.637641121512235,0.792566767204845,558,-1.6830849872065587e-27,-1.6910288667680518e-27,-1.6993571275986496e-27,-1.6785301947824643e-27,-1.7150916366731693e-27,-1.7183400352414835e-27,-1.7020066264085863e-27,-1.6808598825244753e-27,-1.6800365050323114e-27,-1.6789470360335337e-27,-1.6927282898269283e-27,1.4406389143751606e-29
1.1874060869216918,0.022588962582422854,0.02634103298187256,0.002879897744011109,sqrt,120,False,"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 120}",-3.963881741071426,-4.913509811507937,-4.597233581349206,-4.202194226190478,-5.202788497023815,-3.85643605654762,-3.993803452238211,-5.395167461031178,-6.419678547162267,-3.877157798760987,-4.642185117288312,0.7995707476789358,560,-1.9650273919467756e-27,-1.976400555379691e-27,-1.9918461504284133e-27,-1.9780285231076632e-27,-2.0013426288415836e-27,-2.006329536156436e-27,-1.99028413996076e-27,-1.9670036434292733e-27,-1.95949283411051e-27,-1.962402268602638e-27,-1.9798157671963744e-27,1.5920611418604055e-29
1.2817103147506714,0.011001900761960885,0.028592848777770997,0.005291791101570603,sqrt,130,False,"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 130}",-3.9498107988165656,-4.959152772612003,-4.6002157523245994,-4.197043317836012,-5.20903462806425,-3.8224133178360113,-3.9775325614064982,-5.355453582222983,-6.426050125580006,-3.865830432931757,-4.6362537289630685,0.8067323958305889,555,-2.242718992063954e-27,-2.253506790557645e-27,-2.2630711009594808e-27,-2.265151281945223e-27,-2.281069188618727e-27,-2.2834282344467607e-27,-2.2651390942123232e-27,-2.2446977438504627e-27,-2.227956571608875e-27,-2.2288276447484506e-27,-2.25555666430119e-27,1.8523469695298235e-29
1.3974463939666748,0.03236432195842804,0.029152393341064453,0.0010872929558644548,sqrt,140,False,"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 140}",-3.951031344752186,-4.948799978134111,-4.561958341836738,-4.183074595481052,-5.221348553207004,-3.850399628279886,-3.9120351380120417,-5.294128938481874,-6.418451960064601,-3.876924089707821,-4.621815256795731,0.8028716165222233,543,-2.4946997561810312e-27,-2.4989405116205633e-27,-2.50944442068021e-27,-2.5235710603937697e-27,-2.5404109796539494e-27,-2.5338488628245314e-27,-2.51996689714534e-27,-2.4864895732566292e-27,-2.4897303669834083e-27,-2.479134402366263e-27,-2.5076236831105696e-27,1.99840975751953e-29
1.4994826316833496,0.04012091792784939,0.032132077217102054,0.0017146443190602708,sqrt,150,False,"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 150}",-3.9740783142857117,-4.946154139682543,-4.535331584126988,-4.218108812698413,-5.165354980952388,-3.85438303809524,-3.8706697330135897,-5.2862969400479685,-6.44047751558753,-3.885367293365303,-4.617622235185568,0.8021890378017064,539,-2.7424598632255885e-27,-2.7249290625993712e-27,-2.7491224718900666e-27,-2.7623924187097398e-27,-2.7741575002993896e-27,-2.765372001619269e-27,-2.763970298413081e-27,-2.714876415442811e-27,-2.738867326091012e-27,-2.7193447445161392e-27,-2.745549210280647e-27,1.988479864636374e-29
1.5820105791091919,0.0293819400623627,0.0325850248336792,0.0010966681136291552,sqrt,160,False,"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 160}",-3.990288479352675,-4.924331294642858,-4.5145914927455415,-4.196454620535717,-5.1550856780134,-3.871718624441969,-3.8759456890737436,-5.350606337117816,-6.412986507981117,-3.879892578124996,-4.617190130202983,0.7984848511589234,537,-3.0802330192292655e-27,-3.0447066432396785e-27,-3.0762133458268656e-27,-3.0899455550878147e-27,-3.0989948448349677e-27,-3.0907369282889123e-27,-3.0989167478092126e-27,-3.037135822627369e-27,-3.078741488953966e-27,-3.0487760708931126e-27,-3.0744400466791163e-27,2.1673905378866415e-29
1.6905659914016724,0.030900751463933014,0.03538939952850342,0.002097172827890088,sqrt,170,False,"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 170}",-3.994676520019771,-4.927380556104799,-4.54009439693525,-4.140216433514585,-5.156792839841824,-3.864334542758284,-3.8918352642453526,-5.338618473525689,-6.397898543725573,-3.881660294739985,-4.613350786541112,0.7958347377293876,532,-3.461627168536613e-27,-3.4074444833681366e-27,-3.4511031611099544e-27,-3.450975034020253e-27,-3.47101059363534e-27,-3.4676566786402125e-27,-3.4789079707400645e-27,-3.413035261069724e-27,-3.467360603471913e-27,-3.430554625453296e-27,-3.4499675580045506e-27,2.3628583032217043e-29
1.7896960735321046,0.02282743941348878,0.03629744052886963,0.0007163637658593383,sqrt,180,False,"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 180}",-4.025609007936505,-4.895762641093479,-4.552835712081134,-4.141285705467376,-5.128601873897712,-3.8973585317460366,-3.941838662403412,-5.364182929212194,-6.385135142996714,-3.89511421085354,-4.622772441768811,0.7809421431040611,545,-3.9694526078288246e-27,-3.902417016956174e-27,-3.950336548504536e-27,-3.941450557989355e-27,-3.966794598791487e-27,-3.9687818248297986e-27,-3.991854576277522e-27,-3.913169309533997e-27,-3.9760924199564945e-27,-3.9391985815347505e-27,-3.951954804220294e-27,2.6866603214788285e-29
1.8944634199142456,0.029398059265371257,0.03789799213409424,0.0005818668121690965,sqrt,190,False,"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 190}",-3.975890670755836,-4.89751416699644,-4.524434960427389,-4.130834204590429,-5.146224495449154,-3.8769347190344337,-3.9606789413898267,-5.367356956097183,-6.421777408876225,-3.9023431076745245,-4.620398963129143,0.7952385401346143,541,-4.5836587037155534e-27,-4.5011925915694396e-27,-4.5585131342876645e-27,-4.530815072249252e-27,-4.570481711843311e-27,-4.585246474709502e-27,-4.615284383598868e-27,-4.517468141648695e-27,-4.583370974885822e-27,-4.551214067341252e-27,-4.559724525584936e-27,3.332750419202169e-29
1.9944535493850708,0.035797357914303204,0.040187740325927736,0.0015250643448420536,sqrt,200,False,"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 200}",-3.952968214285712,-4.90711503214286,-4.550450996428575,-4.087821375000007,-5.14590688571429,-3.904801405357147,-3.924266746402881,-5.380230458633104,-6.385783043165473,-3.9168865611510792,-4.615623071828113,0.7923172646531093,534,-5.166544006909957e-27,-5.072898178113418e-27,-5.1299021715512036e-27,-5.0847436531711156e-27,-5.138818309616902e-27,-5.172133865235169e-27,-5.195090245618923e-27,-5.093282631069541e-27,-5.157262576626798e-27,-5.135704143996605e-27,-5.134637978190963e-27,3.826595924399803e-29
2.090436053276062,0.019880569141127544,0.04312634468078613,0.002388448937800088,sqrt,210,False,"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 210}",-3.958576737933264,-4.872711205053455,-4.576078296080343,-4.063138788467772,-5.107311274700359,-3.9139839747327545,-3.907794647547273,-5.357048473873973,-6.402965443155689,-3.9318943832688973,-4.609150322481378,0.79063600912652,529,-5.718696394647135e-27,-5.631125297279973e-27,-5.665769857416909e-27,-5.6160289113580846e-27,-5.684983896280381e-27,-5.726024761718885e-27,-5.747872757934271e-27,-5.6434996196135736e-27,-5.700317687167344e-27,-5.6908839901687105e-27,-5.682520317358526e-27,4.090330215757917e-29
2.1787601947784423,0.018735453145958942,0.0448474645614624,0.002356906964053941,sqrt,220,False,"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 220}",-3.9678262219598537,-4.836719095336487,-4.5725446812278685,-4.061223533057856,-5.071311698642272,-3.902522930932709,-3.9309422082169028,-5.362507607467758,-6.4038778940484065,-3.9476170967358346,-4.605709296762594,0.7850879950269471,526,-6.411683064629153e-27,-6.3182683670532515e-27,-6.343479256173929e-27,-6.272597340314357e-27,-6.373368040216651e-27,-6.4188481324689305e-27,-6.4378254419090996e-27,-6.336529927995088e-27,-6.370669970353101e-27,-6.370845691159356e-27,-6.365411523227292e-27,4.744777190216256e-29
2.290720510482788,0.0343097575513752,0.04580643177032471,0.0017760924334620687,sqrt,230,False,"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 230}",-3.9272722589791993,-4.833145502295438,-4.525888971104514,-4.042114553065089,-5.047414368079938,-3.896482691061302,-3.9316616474684207,-5.355330417103005,-6.39909168921952,-3.9661125076498336,-4.592451460602626,0.7857441646743544,508,-7.11314622089848e-27,-7.006546994562708e-27,-7.030479125082248e-27,-6.935989164871204e-27,-7.063528377337606e-27,-7.131312632381453e-27,-7.12052336688285e-27,-7.029033073957838e-27,-7.048284543431633e-27,-7.070372648777821e-27,-7.054921614818385e-27,5.624840185037326e-29
2.3957901000976562,0.02796167825911651,0.047394728660583495,0.0013486492261643866,sqrt,240,False,"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 240}",-3.9259429600694373,-4.85457928199405,-4.49801744915675,-4.047989042658736,-5.06808236855159,-3.901239542410715,-3.943086417116312,-5.366666586730629,-6.406589134942055,-3.9837374462929676,-4.599593022992324,0.7876866518049389,520,-7.800568155514051e-27,-7.687210853270492e-27,-7.71239410713653e-27,-7.612346948446668e-27,-7.754439890925633e-27,-7.827072877011126e-27,-7.799312759066055e-27,-7.718456085216671e-27,-7.724247340931373e-27,-7.784680236499521e-27,-7.742072925401812e-27,6.122615616205186e-29
2.488508439064026,0.02160382001445207,0.05121858119964599,0.00281339310952098,sqrt,250,False,"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 250}",-3.9259368605714235,-4.850771958857144,-4.481334073142861,-4.051206318857148,-5.063686677714288,-3.8931677634285733,-3.931913121151083,-5.364299094100731,-6.427562347050368,-3.98323409496403,-4.597311230983765,0.7935947420319119,518,-8.285790468805391e-27,-8.178337061871608e-27,-8.20098289690238e-27,-8.085942356421567e-27,-8.23705946568892e-27,-8.336649386529258e-27,-8.258717234937771e-27,-8.209681088803843e-27,-8.203598638610205e-27,-8.298977381947905e-27,-8.229573598051885e-27,6.744686122132668e-29
2.5753719329833986,0.02158674850752487,0.05093867778778076,0.0005956880164088522,sqrt,260,False,"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 260}",-3.943501799450545,-4.832070385672021,-4.478559694632291,-4.0584919833051645,-5.095248385460695,-3.898937411242605,-3.940199977651019,-5.381942161891796,-6.41685263398749,-3.9797492199140097,-4.602555365320764,0.7913250777487669,524,-8.645292471844917e-27,-8.545561862435495e-27,-8.54942828578943e-27,-8.436377483642803e-27,-8.596420780159362e-27,-8.70295217450647e-27,-8.59289804367808e-27,-8.57708568141241e-27,-8.551678963125243e-27,-8.672647676448061e-27,-8.587034342304229e-27,7.173822864965095e-29
