GEOID,obesity_cr,% Black,% Ame Indi and AK Native,% Asian,% Nati Hawa and Paci Island,% Hispanic or Latino,% male,% married,% age 18-29,% age 30-39,% age 40-49,% age 50-59,% age >=60,% <highschool,median income,% unemployment,% below poverty line,% food stamp/SNAP,median value units built,median year units built,% renter-occupied housing units,population density,Lonpro,Latpro
36029017000,43.5,0.958083832,0,0,0,0.00105671,0.405776682,0.269162996,0.154631913,0.104614301,0.073265234,0.148643889,0.269813315,0.152965661,33520,0.144609991,0.218716767,0.357695615,46200,1939,0.371453138,1998.141918,187461,4759660
36029001700,41.7,0.27638191,0.003350084,0.02680067,0,0.218313791,0.490228922,0.307042254,0.198771636,0.151312116,0.061976549,0.100502513,0.228364042,0.316742081,17360,0.1760841,0.552763819,0.510416667,35000,1939,0.609375,1536.402707,186778,4754780
36029000110,34.3,0.044554455,0.000353607,0,0,0.262376238,0.537835926,0.389285714,0.193069307,0.138260255,0.09582744,0.158415842,0.185997171,0.131987578,40633,0.132605304,0.198576512,0.383945841,64200,1939,0.539651838,291.4556469,185773,4750700
36029003400,47,0.858662614,0.011018237,0.027355623,0,0.003419453,0.377279635,0.250738916,0.159194529,0.115881459,0.100683891,0.159574468,0.20668693,0.140947075,23582,0.095472441,0.396096441,0.558287074,38400,1939,0.60666138,1755.286868,187078,4758800
36029006800,30.8,0.071587655,0.005408845,0.026407891,0,0.065542475,0.570155902,0.215128383,0.321985364,0.272033089,0.091314031,0.139039135,0.08304168,0.071196094,42344,0.034081463,0.230353166,0.141051567,239200,1939,0.711830131,3622.311503,183527,4756840
36029006601,29.4,0.106138107,0.020460358,0.122762148,0,0.115089514,0.508098892,0.374806402,0.285592498,0.176896846,0.153452685,0.083546462,0.091645354,0.151476252,47388,0.015725518,0.184995737,0.156565657,248100,1939,0.63030303,5974.48239,183100,4758520
36029016400,42.3,0.471925134,0,0.02907754,0,0.201871658,0.421457219,0.313258051,0.164772727,0.119986631,0.134358289,0.148395722,0.190508021,0.233891426,30708,0.096965211,0.350601604,0.472567666,56800,1939,0.702999268,1161.630476,184856,4754120
36029005100,33.6,0.261757284,0,0.019958706,0,0.084193622,0.530855701,0.351683592,0.218398715,0.159899059,0.11034641,0.14911677,0.196375315,0.068944478,40888,0.016574586,0.210840606,0.157179269,115500,1944,0.498300765,3739.801127,185258,4763120
36029001900,30,0.050785165,0,0,0,0.069161377,0.476779151,0.491745283,0.136318076,0.109254928,0.142332108,0.160374206,0.272636151,0.171726325,46667,0.03204709,0.123227549,0.089970501,72000,1947,0.281710914,2450.988421,188818,4753270
36029004601,26.1,0.176270136,0.002478315,0.244423792,0.002168525,0.086431227,0.522614622,0.203584714,0.506505576,0.090148699,0.063197026,0.083023544,0.15086741,0.044,52986,0.016057586,0.408850109,0.128697042,128100,1939,0.464428457,3939.775623,187682,4762990
36029002502,41.7,0.907436297,0.001560062,0.002600104,0.001560062,0.004160166,0.413936557,0.428754814,0.113364535,0.042121685,0.186687467,0.180967239,0.241809672,0.128698225,34082,0.066225166,0.23832021,0.405940594,88100,1972,0.642574257,1743.174154,184664,4756150
