GEOID,fafood,fitness,park
6037113322,0.008511078452840227,0.04296987845483877,0.002691210510481938
6037113401,0.008883324902705398,0.04647050048920879,0.002595843408963604
6037113421,0.009283015050556068,0.04666517548433348,0.00276431007912791
6037113422,0.00917949527563499,0.051292236525857904,0.0026304598796479182
6037115101,0.006789542419067938,0.041912142311574745,0.0025929359739049473
6037115104,0.006686447848798161,0.04622929077693341,0.0027901659410491325
6037115201,0.007814717054371527,0.04615663412624254,0.0028293567602740194
6037115202,0.0077641159710995005,0.04657073938878381,0.0028842969352467084
6037115301,0.007791079869903979,0.046225377671215345,0.002848218353735699
6037115302,0.008389565392291593,0.046032343705800484,0.0027036420915298003
6037115401,0.007122008307145936,0.04251600131534873,0.0027715454364598434
6037115403,0.007974624477518911,0.049987875095731146,0.002803726892464014
6037115404,0.008171404305116125,0.04632232340228167,0.002877042927643144
6037117101,0.005461501592628974,0.04128624154326115,0.0028635951164442054
6037117102,0.005298834220113264,0.04141854523395356,0.002813759955910598
6037117201,0.005729799479220967,0.04476689159485553,0.0028434781625744816
6037117202,0.006068717371186324,0.040810228173256476,0.002760338942659089
6037117301,0.0059997066764634,0.04137412723533828,0.0027544118783217274
6037117302,0.006518753845051497,0.04140726713028793,0.002799551651180491
6037117303,0.0066546349401248915,0.04495559225692447,0.002779869716778795
6037117404,0.00607783025937654,0.04522615829352822,0.002776057566610972
6037117405,0.005862594703619429,0.0411250648674362,0.002764245550077341
6037117407,0.005718520798348823,0.04532738849413151,0.0027690923209999475
6037117408,0.0061072853369837175,0.041116874031088796,0.0027333189097289495
6037117510,0.005582295362056245,0.04199203380047273,0.0028750448118736397
6037117520,0.005673649129570171,0.04452781362646721,0.0027766561468824183
6037117530,0.005764791824456515,0.044803669423246734,0.0027615498849486164
6037119001,0.00465026489266994,0.01837101500001923,0.003173964139174793
6037119002,0.004457211187984569,0.01914265940879675,0.002986638681559183
6037119201,0.004342459387592295,0.034738096257260716,0.0030464173448791604
6037119202,0.004590852185873455,0.030647562893195392,0.0029046011378167608
6037119310,0.004881054850221508,0.03521799934509492,0.0028011792503453725
6037119320,0.005086398855763032,0.0375008496253102,0.0028337145223222334
6037119340,0.00504899858572082,0.037567147597509946,0.002811918706407073
6037119341,0.004694135077721639,0.034785381220759505,0.002595186187832299
6037119342,0.004637294735490095,0.03487385937047127,0.0027602524737632477
6037119400,0.00458481123465667,0.032911285641829324,0.0028681161422612223
6037119700,0.004690371713520474,0.031229851229256336,0.0031646515514282703
6037119800,0.004682057418260014,0.03006043542023991,0.002937988084821463
6037119900,0.004727130614372865,0.038873544067198264,0.002856571053595043
6037120010,0.0059074439246337975,0.041143469094600024,0.0027791774152410246
6037120020,0.005686267835165614,0.04431568238655492,0.0028375654841605474
6037120030,0.005555825022346869,0.03944619077247595,0.0028160782510955316
6037120103,0.005149006561511803,0.041977906069614095,0.002815190627848049
6037120104,0.005413902617872534,0.04175005162024296,0.002833767726111533
6037120105,0.005072597121728279,0.03741129529506786,0.0028755583495481242
6037120106,0.005726855536869866,0.03893732496978583,0.002835670748512137
6037120107,0.0056351121994151895,0.038087856557160266,0.002774394044006701
6037120108,0.0055381365227685185,0.03747214315001038,0.002831326507936634
6037120300,0.005079326753163401,0.04114673768658829,0.0027935057021706605
6037120400,0.004849090432190321,0.03720616143700274,0.002825114766937359
6037121010,0.004603919554145645,0.027105824631408027,0.0030444552363879224
6037121020,0.00467709404784891,0.03542681702519019,0.0031935885728491243
6037121101,0.005210435880466425,0.01440515035352468,0.003570447921781716
6037121102,0.0044643116726359585,0.014955236629943759,0.003325327019443122
6037121210,0.004553328317772908,0.015950990132265204,0.003104010670425105
6037121221,0.004532264962013412,0.022381620039499152,0.0031969212427660596
6037121222,0.0045230910642194595,0.015184207414034546,0.0032016364381363
6037121600,0.004570890163325066,0.035848334832948005,0.0031406470107883406
6037121801,0.005662202232179308,0.027142383982037478,0.0031897773782154112
6037121802,0.004516016245380803,0.02726221887722395,0.00308010883377873
6037121900,0.005330523284923477,0.023570994487127576,0.0033765374494308755
6037122000,0.004603150324987224,0.03291763709294566,0.0033354722663092255
6037122120,0.005972789097372179,0.027132475378365883,0.00399411700169783
6037122121,0.005303575732887643,0.02257059246984813,0.003791640214182763
6037122122,0.00531430199504728,0.018501271727149198,0.0035060939254821146
6037122200,0.006913588502118476,0.026258530099941068,0.004384063931497339
6037122410,0.007072688666299594,0.03587333132468969,0.003693229918441838
6037122420,0.007061292791190679,0.03752156298905894,0.00402104491813163
6037123010,0.007661610839609728,0.03723534991584965,0.004530301240845319
6037123020,0.007722295023855642,0.0362996991147347,0.0048239933672758785
6037123103,0.011088529965910369,0.04691152190633845,0.004800241564278725
6037123104,0.012546534823132756,0.04664557675150361,0.004816923091988446
6037123203,0.008783635628546189,0.03950483286191989,0.00406204408423788
6037123204,0.009004268346637895,0.03782305880760995,0.00435784793202998
6037123205,0.009749943341402853,0.04635884519338633,0.004279415424872703
6037123206,0.011236287163991755,0.050789995478915696,0.005010230708387377
6037123301,0.007006868250187887,0.03340535566956984,0.0033216563772360086
6037123303,0.005871992378282013,0.048713444460904275,0.0030372774373206785
6037123304,0.0067662456408877514,0.03433222503735742,0.003216187338548169
6037123410,0.004737083124020496,0.04645206401346026,0.002828751411804135
6037123420,0.006221600926984409,0.04726918330448546,0.0030720756647376877
6037123510,0.00521023124566814,0.05107643735164489,0.0028468498793253996
6037123520,0.006418152791375645,0.04727111918438401,0.002871869415111188
6037123601,0.013392678705689333,0.048512047853593344,0.0029964184359311534
6037123602,0.010204964845188097,0.05195796436283298,0.002946517637911038
6037123700,0.010212743457804981,0.04148374147313356,0.0031490087133895076
6037123800,0.012253557353481187,0.049274950557441716,0.0043902595250214105
6037123901,0.011526255557677303,0.04721591101654961,0.004511731057345075
6037123902,0.015740193883119733,0.052538369710512116,0.005343575616949
6037124000,0.01957980232650401,0.05390304803434381,0.004865060016338508
6037124102,0.01671407144549166,0.05229028864221432,0.0048954504703297526
6037124103,0.010491054753978076,0.048911897786420105,0.0049570599279447364
6037124104,0.011814299857430245,0.04905599360191688,0.005279653378108935
6037124105,0.015899407596392787,0.05087056803296406,0.0051470013145643815
6037124201,0.014808734271998894,0.05102255661493847,0.005252837568410918
6037124203,0.014893742965675685,0.04888900456217046,0.0049356212321600415
6037124204,0.013655912909958334,0.04771975334460305,0.005002129157623431
6037124300,0.013677210221135876,0.04388147017672761,0.004768687370486284
6037124400,0.013732023501306978,0.04826425402264736,0.0042270287728572616
6037124500,0.01482686818140362,0.04856478813009423,0.0029493628813714477
6037124600,0.017672875904277366,0.05217836233427804,0.0032382312657931703
6037124700,0.01988231369226318,0.054728427415613706,0.0041767552872708094
6037124902,0.016117982514907286,0.05291946296862837,0.005280335725174338
6037124903,0.018583739585404338,0.053269491199683563,0.005287765421216119
6037125100,0.02291311071603655,0.052740992734208514,0.0049861174287304764
6037125200,0.018918062462648693,0.051439958978606724,0.005041327786396055
6037125310,0.013199701337728189,0.0490465141186132,0.0050758099246325196
6037125320,0.013887598923452794,0.050007181717474335,0.004837505928336741
6037125401,0.01570111541194434,0.04979636787827444,0.004827102197048687
6037125402,0.014804834661192645,0.050729669188293205,0.004548526574650696
6037125501,0.01524844370097811,0.05053774474665049,0.005022013311424352
6037125502,0.013059059436887795,0.051664682989088606,0.0049806501663857685
6037125600,0.013883131461200075,0.03563645552715022,0.005270246820717303
6037127102,0.005768869875249859,0.039234337142176154,0.0026014428315203953
6037127103,0.005179057487861447,0.03885368182638232,0.003056063690010021
6037127104,0.00536220863121691,0.0370537246833468,0.003081323787974193
6037127210,0.005981327306240309,0.04162511994768894,0.00270676917973618
6037127220,0.005974000609550444,0.041073530208910705,0.0027564310542658866
6037127300,0.006051512547219059,0.0415414867411614,0.0027579654792412225
6037127400,0.006332880987443316,0.042302914957036634,0.002706061879337414
6037127520,0.005937103246436554,0.04532534153210695,0.002724899645126063
6037127603,0.006735638833593148,0.05025890552073969,0.0026500814543634894
6037127604,0.006475927076144627,0.04660189218133529,0.0027029291307613936
6037127605,0.0067822524767412445,0.05404827623590167,0.0025653242271344652
6037127606,0.006763664691146613,0.05397434127234539,0.002644276445608615
6037127711,0.0063222075917599985,0.054574926392258395,0.002867085100048132
6037127712,0.0061161812033777695,0.04604412603945523,0.0027029712355994967
6037127803,0.005872855517953064,0.04608052143302826,0.002640583679463982
6037127804,0.006196508637179513,0.04250594094072555,0.002748345020874704
6037127805,0.006279525728292645,0.04236976179578975,0.002731004492380071
6037127806,0.006172010621524784,0.046441412745920896,0.002734912980625351
6037127910,0.0055157030022461185,0.04117729837536023,0.0028018304205470004
6037127920,0.005721621115976196,0.04751325779188777,0.002873320139567024
6037128101,0.005060484039406773,0.049463837564274665,0.002688795366969136
6037128102,0.005712338136234799,0.04569852830639899,0.0026953772967916807
6037128210,0.006771090582538479,0.0540694511881613,0.0027773236357701704
6037128220,0.007767892494180007,0.05809329356526373,0.0024822650092652093
6037128302,0.006719796207095614,0.05417110133573989,0.0028414668866270872
6037128400,0.008692899780992998,0.042671106164597135,0.0026482259078318016
6037128500,0.011747844775918732,0.04994977028421835,0.002632645216037746
6037128601,0.009925920615684224,0.054038105326819956,0.0025534389743852364
6037128602,0.013976656620579505,0.04500899089729343,0.002728438255108495
6037128702,0.016273783485962777,0.053980489754696576,0.002858064541522738
6037128801,0.009146928746918205,0.05010391989517435,0.0026406720053460805
6037128802,0.010804079073992607,0.05025644455915092,0.0026163235429989148
6037128910,0.013062239148740199,0.04664873057556221,0.002362548665624917
6037131010,0.00802529214671606,0.046786450877099234,0.002721774469590053
6037131020,0.009180931917698375,0.046936828720301575,0.002559376356511656
6037131100,0.0068037958731459024,0.050029537415199665,0.0027922854921108107
6037131200,0.00738439345088132,0.05049905768801811,0.0027539813540343175
6037131300,0.008020840213575998,0.04641680786155317,0.002702645929923363
6037131400,0.008371803813437308,0.04630216385077905,0.0025973325836606783
6037131600,0.008621359489053725,0.04719168204818108,0.002626300191902819
6037131701,0.009250828272144707,0.050922882124868764,0.0025332535185214828
6037131702,0.009358388896734331,0.0468859643451846,0.0025719182036040276
6037131800,0.00839952580504018,0.04673895954520486,0.002720412058824551
6037131900,0.007571443514422042,0.04665356635262913,0.002603878651580605
6037132001,0.008019984549758268,0.05120415953470243,0.00256355956724114
6037132002,0.007537536581409984,0.05071723687329944,0.002557152215369562
6037132101,0.007336739201752381,0.050713349537243844,0.002580641560864364
6037132102,0.006766221794928849,0.046700010397253945,0.002601020018627285
6037132300,0.008604781548283067,0.0469615814352362,0.0026195825171915228
6037132501,0.009355039014778925,0.05112552689341966,0.0025487007822460658
6037132502,0.009689649674769367,0.05086436779089186,0.002565675219283683
6037132700,0.008901083558383616,0.047018530766070446,0.002585819829440326
6037132900,0.009196843070464238,0.04762530886643539,0.0025496672446820626
6037133000,0.00965543594839831,0.050997346713442575,0.0025291401016161626
6037133100,0.00988575217439679,0.054487952716751345,0.0025242832209161127
6037134001,0.008886586516530952,0.04740728249291418,0.0025777182084404642
6037134002,0.009228489581026782,0.04728059206900895,0.0025211578215744417
6037134101,0.00926072208751047,0.047098958777654694,0.0026625416688189005
6037134103,0.00959037087048518,0.05089231645071578,0.0025201590142331343
6037134104,0.009133580021457888,0.051016206790624165,0.002625089124909303
6037134201,0.00975467363020397,0.047178279480448546,0.002666699046385636
6037134302,0.00852662556792019,0.04722736353279388,0.0025408487864613
6037134303,0.00807156321403943,0.05119452966734988,0.0026546474711770475
6037134304,0.008913142936986057,0.047195479359556966,0.002522021994140559
6037134306,0.008980440149791352,0.046961166398433035,0.0024279416201353965
6037134421,0.008519083355401282,0.043295904465127225,0.0025762345990678194
6037134422,0.008752442304438843,0.04373352688027402,0.002614361963277663
6037134423,0.008698265503999188,0.047209085578969204,0.0026767480765766648
6037134424,0.00870539253408736,0.04373084155430849,0.0026363618204090513
6037134520,0.008734218057040269,0.04737830958712654,0.002591686634850248
6037134521,0.008983234711777402,0.04703890278142288,0.0024139444894158285
6037134522,0.008791900300083753,0.04680183143909448,0.0025887414833042615
6037134710,0.009511128666885714,0.04801720882960703,0.0025225290953653106
6037134720,0.009762128475783841,0.05091951898865884,0.0024564357847868244
6037134800,0.009821810855744,0.051231978904612376,0.002356452516017213
6037134901,0.009940750795822413,0.05141601777796098,0.0025380286528452157
6037134904,0.008838261620140685,0.047236767602973975,0.0025088335292254957
6037134905,0.008327808239404873,0.04740887153194466,0.0025539722250500206
6037135102,0.008589102339168243,0.047582096412409285,0.002534544393959402
6037135111,0.00851043306240571,0.04372295136001163,0.00262493217089909
6037135113,0.007626826690454146,0.05193237481524712,0.002659143349604787
6037135114,0.008608129597297166,0.04372853661480997,0.002687365139747497
6037135201,0.00837694359042516,0.04352923116155369,0.0026547587334585284
6037135202,0.00839334640859914,0.04383317691345035,0.0026983341868912717
6037135203,0.008508014965403349,0.05122554340261085,0.0026490512793412506
6037137103,0.00780635097415844,0.048336445572292316,0.0026658573471243304
6037137104,0.008236097461034335,0.047916926955532575,0.002606692186984023
6037137201,0.008155763564558414,0.048302294781124765,0.0028015810522027066
6037137301,0.008358420293150771,0.04774651994639503,0.002755497475883438
6037137302,0.008929786447996128,0.04817576564635699,0.0026917318832195888
6037137401,0.008457625026592443,0.04826921975741169,0.0028276027716784705
6037137402,0.008348367258823786,0.0441480279133004,0.0027173556702190537
6037137501,0.008078216295134581,0.04813449887871026,0.0026896855904273123
6037137502,0.00794057605641339,0.04833684244117637,0.0029019935086832082
6037137504,0.008100906953076864,0.04747270294848776,0.00272474540406336
6037138000,0.008884445751869037,0.044175349375146396,0.002782566962024518
6037139001,0.008483589826605995,0.05166311833740941,0.0025909416751457503
6037139200,0.009279879230859038,0.05505617734623449,0.002498443943244283
6037139301,0.009562862430248845,0.05089622084616897,0.0024884007132240137
6037139302,0.00968773498999914,0.0550249779390353,0.002443430916735246
6037139303,0.009222641186272125,0.05146573401436044,0.00252929470558754
6037139401,0.00999572821897024,0.05142443111157557,0.002486925869800481
6037139402,0.008919377046891911,0.0520739760477149,0.0025515200931712865
6037139502,0.010133398668989494,0.051405369501447584,0.002515094797613463
6037139503,0.009621155846256573,0.055108612959946686,0.0024955177538029177
6037139504,0.009730367278495064,0.051119592860205204,0.0025009404745373978
6037139600,0.009241847799251156,0.05110380122123408,0.0024567909822676708
6037139701,0.010461764512269635,0.04296069756353246,0.0025793161306032234
6037139702,0.012291698711662111,0.05050573428216394,0.002680143556243107
6037139703,0.010499004278994547,0.04604651385603405,0.0028553103821745618
6037139801,0.008594154505097536,0.04777605396169962,0.0026338784191032006
6037139802,0.009331076919619076,0.04628645386954213,0.0029185441399607634
6037141101,0.019636689264984256,0.05728579419501323,0.004076045573776301
6037141102,0.020490193818336642,0.05720891216291378,0.0039774506037197465
6037141201,0.017650225654646082,0.05171771791780543,0.002787053700986325
6037141202,0.018331351407095353,0.05918705108185968,0.003114875009682968
6037141302,0.01547127558083993,0.04804506133351441,0.002570430676460763
6037141303,0.01568748889865314,0.04754147244563213,0.0026229815032651786
6037141304,0.016412446867144926,0.05224355165180863,0.0027147638250795084
6037141400,0.013967202936513372,0.04292651544611123,0.002524817835867417
6037141500,0.014202178020010892,0.05233140170462626,0.00279875691994814
6037141600,0.01600039057164186,0.06171564606649777,0.0029588283289113206
6037141700,0.02104835071751921,0.05953851698689811,0.004427075614059486
6037143100,0.01292482375976622,0.030815971355931948,0.005157156443866071
6037143200,0.014449219564108587,0.05349455996949571,0.004438659403344333
6037143300,0.022117886278114406,0.05350861198265858,0.004338152689664379
6037143400,0.026191261341675973,0.05787742322787732,0.004599813183297972
6037143500,0.023261888763647584,0.058477964669518684,0.0045299366160766324
6037143602,0.021277838763546858,0.05372367389630858,0.004509722993904344
6037143603,0.014807036429710187,0.054130940662285854,0.004703453907642911
6037143604,0.014311794804038578,0.04722126042542753,0.0047051845902256985
6037143700,0.019882579308724866,0.045399453361957574,0.006008536685354852
6037143800,0.016049054798845143,0.057558245306221716,0.007490573445123084
6037143901,0.023338683899545864,0.05672668239985458,0.008702942582697113
6037143902,0.024975446482077328,0.05836076231201713,0.005609239627912261
6037181000,0.011201719734652917,0.03618317556759699,0.007302281380728597
6037181300,0.011603443930302137,0.034793596917455843,0.007498643303613667
6037181400,0.011435885769069728,0.03605542795866298,0.007798130335779506
6037181500,0.012955011112351648,0.040682642969335076,0.008304948009196308
6037181600,0.013364123217868338,0.03642280379784297,0.008197073082054281
6037183101,0.01276341279500888,0.04341462600467822,0.00801408174310713
6037183103,0.014925486906536991,0.044674289357515724,0.007231084666861061
6037183104,0.013250367419038697,0.044385566799039614,0.007819840338725102
6037183220,0.013393018209605105,0.04384662785476805,0.00763473592196542
6037183221,0.012500810025980776,0.04324892756353206,0.007912593980823467
6037183222,0.01301960664535061,0.04061101779226807,0.008089058826581154
6037183300,0.01418827669326208,0.04248633300694534,0.008026510332585172
6037183401,0.015107108230749428,0.04183731941001526,0.008064979654591294
6037183402,0.013483212416953792,0.036535290193045945,0.008283555766755374
6037183510,0.01564077638191686,0.043336176763468306,0.008066864520046698
6037183520,0.01579502390368406,0.04413057929068173,0.00797960795627255
6037183610,0.016107835636996654,0.043453766535042924,0.007830164238544858
6037183620,0.015548726195869257,0.04343132643367642,0.007674253413367711
6037183701,0.01555665020883534,0.044723138643938606,0.007733560355800386
6037183702,0.01467109776371589,0.04589543904471298,0.0076033973557962965
6037183810,0.016746572269093957,0.045700175814482866,0.00785291222330279
6037183820,0.014525804896828174,0.04581947130089161,0.0076007984986057415
6037185100,0.01680067496466705,0.04482000225456442,0.008285559241404252
6037185202,0.014064902485843654,0.04774254484646048,0.007933346628716824
6037185203,0.018875534080083467,0.04384455990827872,0.008537103512660755
6037185204,0.01895032422615143,0.044180614008579616,0.008254574756872713
6037185310,0.015545872950924987,0.04823509965435631,0.007887830259584656
6037185320,0.015027004704961093,0.05175525711518821,0.007972773354999884
6037186100,0.011719089039029861,0.03948297112171281,0.008610860461593544
6037186201,0.015100458717320273,0.04083130422458973,0.008503207987177545
6037186202,0.015427270313209082,0.0395719043446047,0.008224240793346074
6037186203,0.014665935954978714,0.04213958269457062,0.0076800613036963165
6037186301,0.014874378652378943,0.03618815369091863,0.008677352025886419
6037186302,0.017176304642602325,0.04203127874820187,0.008239616486671346
6037186401,0.019215063449291567,0.03539108925096521,0.009163874369573465
6037186403,0.01944728110132147,0.04090521186466899,0.008482498609356258
6037186404,0.020306015615330464,0.041368284268314535,0.008524688580865778
6037187101,0.02178806702500565,0.03128685074069104,0.008668766721397205
6037187102,0.019376509859873634,0.04118051426710642,0.008383551991570402
6037187200,0.020238696031845377,0.041575277924061974,0.008640267315825305
6037187300,0.021371446830488562,0.0388766400418328,0.008621037960973273
6037188100,0.013890369211503514,0.035036441107244604,0.0092664042294208
6037188201,0.019927920749452054,0.036437556600050394,0.008327257118699216
6037188202,0.020009097380769142,0.027357083663582416,0.008776710511012796
6037188300,0.015546671989967294,0.030977633749970684,0.008545384686298013
6037189101,0.021362193055052072,0.0325382352208026,0.008487519690093384
6037189102,0.020648346011060584,0.031178343927531858,0.009427554725884465
6037189201,0.019530187492191195,0.03190082040039831,0.008587456479108859
6037189202,0.0203323339586086,0.029220837405250426,0.00905914122611059
6037189300,0.01829731316945615,0.027787064535187027,0.009689922126683868
6037189400,0.01727394704803943,0.02569664833733581,0.009357749381508957
6037189500,0.019864433621974407,0.03659026004651509,0.009984335110045851
6037189600,0.01874521797727001,0.047911704710452835,0.009019079621261833
6037189701,0.01729895407426475,0.03746387027175406,0.00713299092535056
6037189702,0.016974361505649092,0.054279037735571425,0.008221629491623974
6037189800,0.026836846615373673,0.06874233002120293,0.007010671394288733
6037189902,0.021801940317092035,0.08056702978624775,0.007465920683809669
6037189903,0.02169913983528696,0.06826297463675218,0.00835248586030112
6037189905,0.021536951663118545,0.07133119765302999,0.00812170168134811
6037190100,0.020634452398176246,0.06966069800764783,0.007950818746016795
6037190301,0.019087686955951186,0.02695993473981592,0.008416713357511695
6037190401,0.018980481176060965,0.03207889637614806,0.008610094770600232
6037190520,0.019823362927873508,0.03174695527374575,0.00842520303455985
6037190700,0.01912801157841102,0.06070142941843611,0.008237252185445394
6037190801,0.016478838321112528,0.060560492820161044,0.007808291180497657
6037190802,0.01758260671797299,0.061817924551223764,0.007587784682946334
6037190901,0.019314811204149532,0.03402716999672213,0.007584918844265755
6037190902,0.018729080913781226,0.03295063344437563,0.007836998127116178
6037191000,0.017883805371325234,0.04461041606872806,0.007554677949330681
6037191110,0.02075400941467044,0.030374867058516584,0.007932013184579359
6037191120,0.02057415341192192,0.03326255429613439,0.007835018449499322
6037191201,0.021076053250430583,0.032029476051013875,0.008294718936842308
6037191203,0.020033468998304913,0.03666576278910949,0.00800702818106259
6037191204,0.021022274896540124,0.03472870895329549,0.007773437969710094
6037191301,0.0201779541199717,0.038172460473419094,0.007894984950075616
6037191302,0.0216319370450989,0.036584061342189236,0.007909222151706868
6037191410,0.018586152919022186,0.04344940970914621,0.008174492948968456
6037191420,0.018181278407801302,0.04460974203583042,0.007927245634310255
6037191500,0.018028151192660685,0.0416297480049975,0.007771660665071573
6037191610,0.018616782715936878,0.04428682479025419,0.008333904043988273
6037191620,0.021120283566248392,0.0396096507210444,0.007688302809243888
6037191710,0.018112898876377754,0.047836114359507804,0.007830131559404034
6037191720,0.017359790324729493,0.03990563220376559,0.008037938333027468
6037191810,0.017571045767312866,0.059520853742435306,0.007869546106495089
